monthly_income,age,gender,house_rent,existing_emi,cibil_score,loan_amount,tenure_months,foir,defaulted
36326.53,31,Female,7520.44,6339.32,769,2360860.66,48,2.0612,1
25000.0,56,Female,7766.18,7735.91,702,1207036.86,48,1.8679,1
37688.96,51,Male,11358.54,7966.5,647,1101380.8,60,1.1481,1
33537.98,53,Male,9483.5,8142.58,641,742161.28,36,1.25,1
52849.15,33,Other,11405.24,7203.06,633,2239804.71,48,1.4475,1
58155.63,38,Male,10525.28,592.06,693,2129480.24,84,0.8181,1
125252.3,61,Male,31586.45,40812.28,650,1067176.96,48,0.7982,0
78842.85,44,Male,25155.27,26191.18,710,173471.87,48,0.7081,0
36737.31,29,Female,11790.63,12204.27,733,1171963.43,48,1.4777,1
31281.83,51,Male,3976.69,10332.09,608,534059.24,12,1.9663,1
62690.15,61,Male,12982.35,17887.67,670,442561.77,48,0.6749,1
25333.51,30,Male,5476.61,6070.13,682,1043424.67,36,1.8042,1
122483.23,22,Female,42183.69,36203.41,680,337784.65,12,0.8837,0
88408.2,58,Female,23825.97,18582.63,721,2397914.82,84,0.9441,0
38770.39,35,Female,7824.32,1823.35,728,214094.04,84,0.3434,0
25000.0,23,Other,2662.86,3423.16,692,1063287.11,48,1.3427,1
96465.06,51,Female,23281.49,32793.61,676,490486.48,24,0.8183,0
46292.26,26,Male,5741.12,5689.24,718,1753147.17,12,3.594,1
91026.7,23,Male,28091.98,27648.43,813,289147.48,84,0.6667,0
25000.0,31,Female,7203.24,815.6,625,1412333.38,48,1.7809,1
36326.85,35,Male,7814.9,4248.95,793,1955443.59,36,2.0944,1
49149.49,48,Male,10188.82,6037.21,613,2380143.6,60,1.383,1
50185.95,30,Male,16277.05,906.4,743,1776466.15,84,0.9485,1
39142.62,58,Male,6737.02,1631.58,788,338780.22,48,0.4375,0
66931.5,27,Female,10859.97,4525.09,633,312449.32,24,0.4474,0
28744.16,35,Female,9623.53,8428.81,742,1855835.32,36,2.7418,1
45652.35,38,Male,13801.23,1013.06,651,616790.57,84,0.5558,0
52059.77,38,Male,15886.37,5442.61,796,1173374.34,12,2.4017,1
63400.02,61,Other,9433.82,225.78,615,2443890.64,36,1.4143,1
69968.99,44,Male,9503.47,17035.33,661,2067776.32,48,1.1431,1
27936.21,22,Male,2975.41,6065.12,728,2131824.06,84,1.6302,1
25000.0,60,Male,3981.51,5643.59,766,2165847.77,84,1.8684,1
92859.09,40,Male,27258.56,12167.7,726,1586908.82,24,1.2211,1
57881.73,54,Male,9261.63,4219.22,752,1885441.42,84,0.7907,0
33716.98,46,Female,9517.49,8500.46,684,961506.2,36,1.468,1
106465.47,27,Male,17351.43,30224.62,649,2496270.94,84,0.8483,0
51939.63,58,Female,10326.8,2519.62,815,771093.21,36,0.7334,0
88401.89,50,Male,30568.54,15062.82,752,1516017.77,60,0.889,0
50703.96,25,Female,8173.63,4413.8,688,776948.03,60,0.5814,0
137361.85,31,Male,26660.93,8082.01,612,368970.52,48,0.3224,0
117909.24,21,Male,20666.16,30304.31,799,1462205.96,12,1.5283,1
43283.12,54,Female,5514.54,8151.68,802,948036.81,12,2.2516,1
79680.92,21,Male,17726.9,6029.05,705,1499726.24,24,1.1754,1
67689.61,39,Female,13177.32,7344.32,677,1440828.34,48,0.8533,0
97179.57,22,Male,26600.16,32878.65,703,1401416.15,12,1.8866,1
30258.68,41,Female,9210.7,8987.97,706,395922.69,84,0.8255,1
69080.36,40,Female,16307.28,21275.46,770,1156433.86,36,1.0921,1
83217.44,43,Female,8991.57,13398.36,646,2048809.45,48,0.9054,1
25000.0,41,Male,6368.26,5458.31,682,856344.39,36,1.5945,1
27129.33,44,Female,3088.61,3577.51,708,1165195.61,24,2.2475,1
25000.0,24,Male,6352.23,679.98,736,1285195.82,84,1.1615,1
42842.96,32,Female,11621.47,6014.05,776,2170555.15,48,1.721,1
70176.67,42,Female,10487.33,14589.26,740,1673439.45,84,0.7656,0
103899.41,40,Female,31672.34,10441.94,833,340486.08,84,0.4614,0
50870.95,38,Female,16674.04,15097.62,655,2176410.37,84,1.3571,1
110669.97,21,Male,33563.07,5852.79,815,2096958.34,24,1.2393,0
25000.0,50,Male,4406.93,3212.38,657,1908750.35,60,1.9648,1
25000.0,53,Male,6166.52,1092.91,694,1218539.24,24,2.5621,1
47678.04,44,Female,15671.95,6755.56,745,1918108.92,84,1.1592,1
59399.0,34,Female,10701.69,824.54,796,1248980.95,60,0.6512,0
48225.95,56,Male,14709.25,4600.38,694,1867896.48,48,1.4015,1
25000.0,25,Other,2559.22,3506.43,745,2212264.4,36,3.1397,1
46884.39,31,Female,4731.18,7846.47,699,2237299.8,36,1.8305,1
25533.98,44,Male,7403.01,4858.96,570,1190988.58,36,2.0073,1
68516.94,51,Female,19894.71,6594.54,717,2162422.43,24,1.8576,1
58882.49,33,Female,17502.49,10779.29,639,343497.71,48,0.6311,0
30639.95,36,Male,10187.99,5458.56,802,344366.6,48,0.8011,0
37913.65,44,Female,4908.93,4195.61,803,1415840.67,60,1.0521,1
28865.24,33,Male,4560.6,8387.37,665,1664427.08,48,1.9389,1
47508.34,44,Female,15484.45,9072.88,655,467185.06,36,0.8388,1
79029.08,46,Male,11404.61,9190.64,679,1233232.11,48,0.6639,1
29945.58,22,Female,8102.0,9929.01,754,326470.4,60,0.8392,0
63071.44,36,Other,14671.41,18655.86,754,1545038.77,48,1.1615,1
37604.21,58,Female,4542.53,12932.3,850,2152225.69,48,1.9439,1
32976.93,21,Male,5649.47,7989.71,699,1870333.54,36,2.2704,1
46466.4,31,Male,10691.6,6151.13,725,1007899.73,48,0.9231,1
29213.28,55,Other,9146.32,2871.7,845,2485105.11,24,4.3762,1
37166.96,49,Male,10290.96,8628.73,738,1691043.94,60,1.4983,1
26931.75,57,Male,6880.27,9245.29,649,2056596.24,60,2.2591,1
130922.73,37,Female,29327.77,28717.94,742,1707273.73,60,0.7269,0
49892.79,59,Female,8714.82,15395.18,765,2474599.1,48,1.7651,1
34549.12,48,Female,4484.86,3979.58,697,2071263.44,24,3.0392,1
54556.38,49,Female,11035.07,7770.67,771,1346615.72,84,0.7673,0
46343.48,23,Other,4964.76,14699.98,765,980510.95,84,0.7866,0
43893.22,30,Female,6705.3,11627.46,690,1737171.59,60,1.2782,1
66641.54,34,Male,13869.49,22890.94,820,1516532.34,12,2.5629,1
71593.09,32,Male,14651.62,19413.72,669,1610441.42,84,0.861,1
37599.63,50,Male,4176.34,5902.41,748,923228.24,84,0.6885,0
36757.25,52,Male,9088.78,6832.21,680,1128948.21,36,1.4387,1
42722.21,52,Female,10143.15,13465.2,609,1439431.78,12,3.5304,1
25000.0,52,Male,2988.15,4826.91,743,2114280.16,12,7.7871,1
25000.0,46,Female,8394.77,2234.73,845,1930981.4,60,2.1045,1
97094.22,21,Male,12121.8,14803.66,716,384774.09,12,0.6276,0
111578.52,22,Male,35003.14,20163.42,622,689330.2,12,1.0404,0
43281.56,37,Other,4331.51,1465.16,734,163978.54,84,0.1988,0
65400.06,50,Female,20965.32,17024.74,666,119105.36,24,0.6658,0
57275.32,59,Female,6009.9,2192.15,788,638501.13,36,0.5082,0
228534.03,27,Female,66149.86,32388.12,705,2018370.28,48,0.6594,0
85801.13,47,Female,16338.48,24163.13,604,2271394.38,60,1.0476,1
45983.65,29,Female,13084.84,7525.21,753,1040244.08,84,0.8355,0
30400.97,42,Male,6093.46,8959.33,733,1451676.63,84,1.3128,1
25000.0,54,Female,2943.17,2991.46,700,1794526.24,60,1.7981,1
54270.27,21,Male,15840.23,18189.91,652,2387048.08,12,4.5145,1
33584.66,29,Male,3956.72,2462.22,836,2291037.37,48,1.9542,1
25000.0,40,Male,8263.25,334.81,690,237261.53,84,0.5064,0
35479.61,39,Female,4000.1,10833.67,778,695598.02,48,0.9248,0
28544.68,56,Female,6275.02,7514.99,689,217946.91,48,0.6804,0
113956.36,60,Male,31994.23,9252.61,764,1579701.81,60,0.6634,0
76177.38,24,Female,15106.86,26255.26,723,1805183.96,60,1.0582,1
48825.78,29,Male,7534.23,8583.48,721,839880.19,84,0.6246,0
102741.57,61,Female,29771.71,34199.88,666,2149244.58,84,0.9808,1
50954.29,42,Male,15086.22,9006.68,754,1186750.6,84,0.8716,0
31868.01,38,Male,10537.91,5263.2,811,2496115.64,24,4.1465,1
104983.87,32,Male,20371.21,16503.31,652,100959.26,60,0.3721,0
64180.52,59,Female,14540.93,7522.36,665,362775.3,60,0.4667,0
29184.03,29,Female,5567.79,5451.45,850,824303.78,24,1.694,1
44570.64,26,Male,7321.64,7059.73,654,161218.24,60,0.4013,0
31640.43,39,Male,9104.79,406.94,683,1977614.7,12,5.8247,1
25000.0,27,Female,4622.82,2278.81,809,226652.29,12,1.0773,1
77892.8,36,Female,16126.72,5810.26,811,1897551.12,24,1.417,1
127351.76,25,Female,25587.31,38664.31,562,226164.3,84,0.5349,0
25000.0,36,Male,6954.13,5240.11,769,706545.44,24,1.805,1
64957.25,21,Female,21400.09,17362.36,707,2119064.36,12,3.48,1
35407.49,57,Male,9442.79,11857.58,710,2382628.71,48,2.3408,1
38423.99,59,Male,8372.42,8661.3,795,1094863.22,60,1.0628,1
36453.87,39,Male,10746.65,12536.98,697,2427853.51,36,2.8191,1
31824.91,57,Male,8282.2,3472.65,686,1604514.22,36,2.0199,1
50224.63,37,Male,5783.5,3274.32,699,1098004.29,24,1.1993,1
32355.04,46,Male,4009.3,4567.19,697,2026723.23,36,2.3158,1
56118.93,42,Female,6143.86,9247.27,742,808788.45,48,0.6467,0
47804.78,28,Female,10239.98,14980.9,806,737911.03,36,1.0329,1
43500.42,53,Male,13331.29,8525.18,747,1675714.42,12,3.9071,1
31139.06,22,Male,5551.18,3184.38,719,1037169.67,24,1.8329,1
36739.74,50,Male,7202.46,9549.47,755,426203.26,84,0.6546,0
71517.37,40,Female,23412.59,12661.52,770,260714.16,36,0.6238,0
62972.83,38,Male,19472.83,3573.47,757,1990822.18,60,1.0533,1
30068.17,30,Female,8006.01,6070.37,676,1722185.76,24,3.1377,1
51516.95,44,Male,8587.92,16433.29,747,1088315.74,48,1.0317,1
71374.33,24,Female,9225.87,21049.57,582,2250946.32,12,3.2115,1
25000.0,57,Male,2600.37,5134.59,819,1086056.21,36,1.7316,1
64323.49,24,Female,8153.17,8489.36,819,1804709.13,12,2.7384,1
35196.01,33,Female,6094.16,1071.46,777,2281876.66,48,1.8792,1
65205.52,45,Male,15515.49,10718.3,800,2117717.1,84,0.9584,0
33468.85,33,Female,3882.39,8809.93,715,1326651.46,36,1.6769,1
25000.0,38,Male,3351.42,3152.4,671,1733527.34,84,1.4474,1
25000.0,44,Male,3631.75,2060.16,638,1092797.86,84,0.9761,1
50213.66,22,Male,12954.9,16368.8,785,1653273.21,24,2.1185,1
55818.53,53,Female,14174.97,16050.31,671,718125.85,84,0.7618,0
31189.65,39,Male,7413.51,6967.66,695,1143381.07,24,2.1697,1
67460.41,29,Male,10970.77,3229.61,734,602909.77,84,0.3635,0
25000.0,48,Male,4819.5,1267.95,717,191643.89,60,0.4102,0
47427.62,55,Male,5889.2,1713.41,737,1512495.64,48,0.9845,1
26755.41,59,Female,4190.3,5771.24,602,2174630.43,36,3.0333,1
35386.37,30,Female,11480.27,1431.27,704,161387.86,12,0.768,0
50196.44,21,Female,17313.9,14803.91,773,570471.38,12,1.6443,1
31881.89,41,Female,8350.34,11080.16,691,1204444.14,36,1.8463,1
40445.97,29,Female,13315.05,5186.06,663,1698152.36,48,1.5426,1
81076.34,35,Male,21135.42,12873.66,782,510950.06,48,0.5824,0
36737.53,55,Male,3978.64,9150.71,692,236067.59,84,0.4674,0
74447.25,25,Female,25996.28,24418.96,731,1345716.92,12,2.2748,1
27865.55,61,Other,3475.9,8720.05,706,2064903.31,36,2.8637,1
63888.97,42,Male,17292.22,1287.82,719,184563.78,84,0.3403,0
100788.98,61,Male,16449.67,5964.2,819,938486.68,36,0.5272,0
25000.0,43,Male,4949.88,6602.73,757,1692435.38,12,6.4453,1
32910.68,27,Male,8605.6,7935.18,640,413780.81,36,0.9142,1
65416.91,43,Female,13680.1,3050.16,695,666272.26,36,0.5892,0
44288.37,45,Female,7202.91,7782.47,693,1385182.35,84,0.8739,0
59016.53,47,Female,10836.12,16128.34,734,2387756.07,24,2.3426,1
36243.21,61,Male,6719.02,2775.26,779,789622.28,24,1.2774,1
51189.77,26,Female,17395.87,15610.35,722,1270065.81,60,1.1842,1
45349.82,54,Male,13589.22,840.79,720,1059834.07,84,0.7183,0
87894.37,29,Female,18865.4,24062.69,574,2253752.01,60,1.0459,1
55670.76,53,Male,8348.12,11999.09,806,272535.67,48,0.492,0
58034.99,26,Female,17570.33,6402.41,709,1458754.22,24,1.5846,1
39897.2,57,Female,5557.51,10067.12,736,2130687.28,24,2.8807,1
38414.75,51,Female,5862.69,10519.04,736,2471482.18,24,3.425,1
39486.77,54,Female,7561.85,12906.83,670,1776941.19,24,2.6158,1
59708.29,61,Female,19111.85,7685.72,704,1011845.14,48,0.8868,1
39715.93,49,Male,5280.1,9536.03,669,1088378.45,12,2.7951,1
56663.61,34,Female,7397.92,11951.24,809,944037.33,48,0.7721,0
138371.92,56,Female,30925.26,25435.82,575,1548671.44,12,1.3965,1
75777.93,56,Male,12814.25,23615.87,658,1874573.85,60,1.0186,1
41647.15,35,Female,10086.19,46.17,699,2066722.15,24,2.5562,1
89375.95,28,Male,19028.96,8824.9,817,1099823.46,84,0.5223,0
39973.11,46,Other,8343.98,7530.82,766,1820100.41,84,1.1768,1
25000.0,56,Female,3199.83,1560.07,613,2298934.22,12,8.3177,1
29612.65,41,Female,4005.48,9409.52,712,2309979.51,48,2.4691,1
25000.0,48,Female,7631.74,5666.46,766,1789669.61,12,6.8589,1
41119.73,24,Male,13218.79,6877.65,850,1628565.26,36,1.7854,1
49474.33,36,Male,7850.14,14107.39,697,1375662.58,60,1.0484,1
113348.07,42,Male,14549.94,17887.48,643,539674.4,60,0.3897,0
57726.04,32,Male,6543.49,11287.09,740,396711.17,24,0.6292,0
43934.26,36,Female,11074.7,42.3,717,1265706.42,24,1.5958,1
74213.61,60,Male,20693.6,9498.98,750,482665.97,48,0.5749,0
25000.0,58,Male,4830.06,1214.42,764,1484799.82,12,5.4909,1
55149.74,57,Male,14885.96,13312.65,740,1649686.55,36,1.4906,1
72072.84,49,Male,20053.53,12083.69,754,1361477.43,60,0.8566,0
25000.0,38,Male,8345.89,2640.38,826,187424.11,12,1.102,1
86844.72,30,Female,10092.96,14220.07,701,238547.1,36,0.3699,0
58060.93,59,Female,8597.25,4259.96,640,372018.84,84,0.3312,0
39829.22,38,Male,4665.26,12895.92,740,468749.93,12,1.4811,1
67264.7,21,Female,21322.81,1270.66,636,2475718.27,24,2.0513,1
152565.06,59,Other,45486.78,46211.34,647,926788.04,84,0.7051,0
53687.37,41,Female,13081.49,9608.73,666,800736.1,84,0.678,0
55498.45,21,Male,6710.64,12022.7,638,225439.93,60,0.4259,0
38961.12,35,Male,6558.25,4126.45,795,1624768.94,36,1.6395,1
32050.81,24,Female,5590.62,10844.21,723,1665257.88,24,2.9344,1
74248.13,40,Male,17833.35,7324.42,765,521076.85,84,0.459,0
31950.98,30,Male,5256.29,6585.33,753,2306179.7,48,2.2361,1
50806.68,43,Male,6007.38,17665.27,706,2021184.51,48,1.4941,1
38606.32,61,Female,10913.64,11905.53,782,652766.36,24,1.3791,1
62285.87,54,Female,10885.71,11692.02,688,1266039.35,36,1.0279,1
57920.75,53,Female,12342.54,20077.13,709,1200138.05,36,1.2381,1
82352.98,54,Female,10863.73,20215.97,673,936449.07,60,0.6246,0
37986.72,59,Male,11420.22,2774.75,811,2062323.31,24,2.9041,1
42832.93,30,Other,10339.14,6080.51,713,362234.77,48,0.6019,0
30050.01,40,Male,9778.16,3518.03,758,1096754.18,24,2.1435,1
39255.76,21,Male,8788.1,4726.58,682,1127274.71,12,2.8823,1
59198.43,33,Male,19852.57,15756.24,775,1224941.45,36,1.2789,1
71574.51,21,Male,23116.21,14636.42,770,2167239.98,84,1.0459,0
30912.54,25,Male,7546.21,412.14,614,623600.49,12,2.0404,1
75720.41,36,Male,25250.74,23254.26,720,347015.62,48,0.759,0
96550.26,35,Male,17453.6,10029.51,727,1582740.31,36,0.8213,0
60277.7,48,Female,11537.79,21035.48,700,517202.74,48,0.7621,0
125291.45,51,Female,13953.64,41843.18,810,279837.01,48,0.5031,0
33293.1,43,Male,8233.39,10959.61,640,1123958.13,48,1.449,1
26309.17,37,Male,7379.22,7469.03,690,627151.43,60,1.0827,1
25000.0,54,Male,7334.49,1930.37,664,966919.89,48,1.3702,1
103571.98,33,Male,14236.39,19308.04,786,723306.59,48,0.5044,0
67994.55,34,Female,14349.55,5337.97,653,322327.51,12,0.7085,0
47677.16,31,Male,6875.8,4333.21,600,1444833.29,12,2.9135,1
56386.46,48,Female,14972.4,12057.29,748,164844.2,12,0.7377,0
27924.38,52,Male,3895.08,399.09,710,2419300.84,36,2.9902,1
166520.88,55,Male,54292.62,56502.28,787,919193.25,60,0.7854,0
52292.62,51,Female,8244.38,16813.94,772,1768378.03,36,1.5863,1
51776.8,37,Male,8949.65,6900.22,717,2044870.89,60,1.1648,1
70465.84,29,Male,22036.54,12711.89,626,769851.51,60,0.7307,1
62349.11,30,Female,13381.17,10171.75,642,1896972.9,24,1.7958,1
54827.22,28,Male,5811.63,16929.0,604,2097810.05,84,1.0699,1
33016.5,41,Male,7384.03,7957.33,711,679161.36,24,1.4234,1
62052.38,33,Male,7516.77,6040.11,677,2481987.22,24,2.0827,1
125619.43,25,Female,43506.55,19646.18,708,149652.84,60,0.5286,0
96058.25,26,Female,23729.07,14422.0,731,620801.15,60,0.5377,0
108726.77,50,Male,17845.67,36506.89,843,1972049.82,36,1.0937,0
37963.94,51,Female,9146.63,2329.42,757,565914.46,60,0.6264,0
29887.56,37,Other,3563.1,937.03,724,1775823.67,48,1.6862,1
46032.67,31,Female,13808.55,14188.03,618,2153272.97,48,1.8172,1
50405.85,40,Male,16701.07,15819.38,721,2402114.25,60,1.6813,1
84719.05,29,Male,26992.43,25848.52,777,1238194.04,48,1.0015,0
25000.0,22,Female,4635.99,4471.05,745,2430661.9,60,2.4782,1
105321.74,57,Female,19109.79,24319.9,651,1087893.51,24,0.8938,0
45297.0,21,Male,4927.04,8931.53,695,623507.3,60,0.6052,0
39599.01,24,Male,10408.6,962.52,724,1333412.45,24,1.8566,1
29553.21,56,Female,6907.36,6163.09,693,1659575.79,12,5.4054,1
25000.0,45,Male,5370.91,119.12,679,1199111.96,48,1.4593,1
73982.61,23,Female,24185.49,8415.2,580,1460733.87,12,2.1857,1
50851.2,29,Female,7219.33,16592.87,670,1099382.05,48,1.027,1
25719.88,42,Male,2634.14,2737.0,736,1359428.69,84,1.1138,1
25654.15,43,Female,3035.63,8438.66,776,2386229.61,84,2.0399,1
41444.38,32,Male,6458.81,3628.33,724,1299594.77,84,0.7803,0
112928.57,30,Female,12232.58,12433.07,788,707631.12,12,0.7722,0
43053.74,54,Female,9717.7,9469.35,714,1920991.89,84,1.2096,1
25000.0,30,Female,4463.07,6664.24,662,910202.7,60,1.2367,1
43352.88,50,Male,6291.4,7607.81,689,2058897.21,84,1.1338,1
42771.97,42,Male,12297.84,13205.44,752,236420.77,12,1.0848,1
25000.0,26,Male,3777.82,352.1,702,897227.15,48,1.0928,1
47707.91,22,Female,12971.84,15398.6,678,326463.78,36,0.8187,1
43675.07,50,Female,8181.05,3000.81,618,304762.78,48,0.4364,0
69432.0,22,Male,15827.51,21488.06,661,1680134.94,36,1.3297,1
123559.49,52,Female,41202.98,17335.66,694,1024803.52,60,0.6541,0
86101.53,36,Male,9414.16,25095.58,682,2191549.46,48,1.0587,1
42854.06,32,Female,9645.0,10074.26,656,1339372.33,12,3.2225,1
28190.41,21,Male,8840.67,1735.95,821,808823.73,60,0.999,0
177491.84,28,Female,43839.34,57031.08,759,1830133.33,48,0.8348,0
50493.97,33,Male,8544.47,4339.0,850,1597640.3,60,0.9431,0
49363.41,35,Female,9844.06,4218.06,615,2019027.09,36,1.6239,1
48433.04,28,Female,13080.14,13801.61,740,1644611.86,60,1.2933,1
54124.51,30,Female,17466.14,2005.62,691,500832.2,12,1.1776,1
45607.15,25,Female,5028.95,3544.25,721,1708744.09,48,1.1563,1
36796.9,39,Female,4337.79,6486.82,840,1039718.07,36,1.2192,1
37293.36,58,Male,6759.9,10839.95,606,1211543.27,60,1.1783,1
48224.54,31,Male,7628.88,2489.32,682,2311754.98,24,2.4441,1
37357.45,40,Male,6210.03,7160.82,671,963913.71,36,1.2027,1
34323.21,40,Male,5331.0,8544.22,682,1568701.94,36,1.9005,1
51700.11,41,Male,7701.05,15572.5,582,972356.16,12,2.1124,1
43153.18,38,Female,5724.53,14130.42,803,327345.96,12,1.1305,0
103984.43,30,Male,34677.62,28556.62,806,1188460.82,60,0.8566,0
25000.0,54,Female,3401.18,5712.25,757,1532947.61,24,3.2224,1
84605.4,46,Male,12783.96,12840.31,633,1078007.9,36,0.72,0
91403.82,50,Female,14767.79,3586.55,738,1037598.84,60,0.4476,0
25000.0,29,Female,8331.34,6210.2,776,2068908.43,84,1.9987,1
41301.59,51,Male,11933.21,14350.57,745,171244.41,24,0.8296,0
40712.06,24,Female,12108.78,10498.26,716,809404.95,60,0.9876,1
25000.0,26,Male,3154.74,146.22,811,2048217.44,36,2.8143,1
33226.12,34,Male,10269.45,5771.08,673,2309272.36,60,1.9939,1
28133.38,24,Female,5684.3,6052.23,709,1089519.01,12,3.8399,1
117728.36,46,Female,19508.27,28417.97,760,2233106.18,12,2.0835,1
78263.7,59,Male,19091.45,19714.94,740,577432.29,48,0.6865,0
92575.29,37,Male,28285.98,18083.47,756,631424.96,24,0.8188,0
70321.72,39,Female,20721.21,5497.48,754,2130859.3,84,0.8917,0
27874.68,26,Male,8989.57,9192.24,754,2267818.58,36,3.3158,1
37712.24,49,Male,12521.71,9195.5,696,634733.84,24,1.3603,1
62610.44,31,Female,9988.28,5190.03,674,242378.06,12,0.5846,0
26607.17,36,Female,5480.13,3001.63,728,316777.93,84,0.5226,0
70017.41,50,Male,7257.8,22592.85,818,727314.0,36,0.7664,0
43470.48,45,Female,13903.18,13502.79,718,1927477.79,48,1.7764,1
40643.31,60,Male,5634.91,5763.27,758,1323980.39,12,3.1595,1
69946.08,31,Female,22058.81,937.8,727,1193413.22,12,1.8367,1
61214.03,27,Male,11162.18,1039.05,850,1501935.83,84,0.6194,0
40925.84,46,Male,7859.13,4066.86,711,2236535.47,24,2.8385,1
87523.7,42,Male,9608.62,19272.09,759,317032.91,60,0.4087,0
28551.6,45,Female,5188.39,5837.89,673,1767337.91,24,3.2712,1
66700.51,39,Female,21483.63,14796.82,647,2324298.03,12,3.6237,1
65943.3,51,Male,7015.5,16555.0,719,612040.1,24,0.79,0
41991.68,46,Female,8464.76,279.72,796,2110653.56,60,1.3011,1
57703.12,61,Female,6223.28,2122.32,761,1775259.31,48,0.9398,0
26224.34,56,Male,5054.24,3299.53,584,134724.49,36,0.4867,1
77809.09,43,Female,11139.16,4217.33,767,655868.03,12,0.9423,0
44691.96,33,Female,7287.23,1178.17,620,1554027.43,24,1.8101,1
37746.14,45,Female,12056.1,8467.88,774,1305760.81,12,3.6011,1
82826.61,22,Male,17311.78,23636.04,755,1367047.01,36,1.0347,0
34469.43,22,Male,5806.36,9079.91,710,656633.02,24,1.3197,1
25000.0,36,Female,6183.36,7149.1,767,1720008.33,48,2.3115,1
25000.0,29,Female,3388.17,5826.24,702,739404.09,36,1.3369,1
66370.3,48,Female,10941.01,17081.78,729,1034643.92,60,0.7612,0
25842.75,33,Male,6113.41,2458.23,626,985398.2,60,1.1607,1
117877.01,55,Female,18787.33,40968.49,703,1712860.05,12,1.7912,1
25000.0,61,Male,6744.55,1602.7,780,316606.63,60,0.6092,0
114488.33,33,Female,25516.34,8594.97,633,593300.56,24,0.5395,0
54475.63,51,Other,15961.21,5508.72,773,581192.97,60,0.6261,0
46706.73,41,Female,15743.02,15944.1,588,360219.22,48,0.8778,1
37329.55,52,Male,4813.69,12912.33,642,598227.95,84,0.7492,1
59848.29,54,Female,10992.11,16650.56,699,1556944.64,24,1.6744,1
48106.98,28,Female,8653.83,10591.72,729,1857203.61,84,1.0611,1
85105.84,61,Male,11727.22,15491.13,682,1684728.27,12,2.0694,1
51902.06,22,Male,15704.31,17632.03,680,1240451.53,12,2.7546,1
52846.72,58,Female,15323.95,12866.48,791,225842.97,60,0.6264,0
40871.73,52,Male,9037.0,13514.46,797,2401616.83,60,1.8293,1
47644.72,60,Male,11169.96,5278.69,692,503383.51,12,1.279,1
57176.65,48,Male,6568.8,6679.44,694,1704211.29,24,1.6209,1
25000.0,57,Female,5971.92,7478.84,701,2290937.48,36,3.5381,1
25000.0,61,Male,7445.88,1311.23,850,1774665.03,12,6.6242,1
71085.03,21,Male,17306.14,23534.46,721,623319.14,48,0.8012,0
53392.88,61,Female,8880.66,9483.43,822,857911.12,24,1.0928,1
44712.5,30,Male,11933.19,14497.8,767,172494.08,36,0.7174,0
49474.71,24,Female,9418.61,5831.95,713,1570619.78,36,1.3476,1
58325.28,55,Female,13777.5,14615.48,677,1571183.15,24,1.7423,1
37425.97,30,Male,8304.5,6325.22,770,1841201.4,12,4.7389,1
33218.02,31,Male,6487.27,7287.41,668,126391.09,36,0.5392,0
54063.94,34,Female,15122.74,9543.93,694,2062819.09,48,1.4424,1
30055.88,58,Female,9647.01,10173.63,762,1872906.3,84,1.7264,1
60121.72,32,Male,6090.52,14563.7,704,438127.86,24,0.6832,0
25000.0,37,Female,8335.1,2199.04,694,934303.86,60,1.2339,1
82008.47,36,Male,18687.99,26110.42,699,1632459.74,84,0.8871,1
62087.42,55,Male,17085.4,6389.44,675,1289912.5,12,2.2143,1
55715.57,22,Female,17489.46,7246.47,749,376226.23,24,0.7587,0
